"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"19.08.2024","6.138,0","6.255,0","6.284,0","6.105,5","1,23M","-1,63%"
"16.08.2024","6.240,0","6.255,0","6.358,5","6.227,0","888,10K","-1,68%"
"15.08.2024","6.346,5","6.398,0","6.414,5","6.336,0","691,37K","-0,60%"
"14.08.2024","6.385,0","6.449,0","6.529,5","6.372,0","1,23M","-0,92%"
"13.08.2024","6.444,5","6.460,5","6.466,5","6.412,5","806,25K","-0,06%"
"12.08.2024","6.448,5","6.404,0","6.461,5","6.313,0","981,98K","0,62%"
"09.08.2024","6.409,0","6.420,0","6.484,0","6.390,5","587,50K","-0,04%"
"08.08.2024","6.411,5","6.515,5","6.551,5","6.404,5","935,81K","-1,44%"
"07.08.2024","6.505,0","6.450,0","6.548,5","6.360,0","1,24M","0,90%"
"06.08.2024","6.447,0","6.480,0","6.497,0","6.356,0","861,01K","0,46%"
"05.08.2024","6.417,5","6.498,0","6.541,0","6.339,5","2,09M","-2,72%"
"02.08.2024","6.597,0","6.498,0","6.712,5","6.578,0","804,50K","-1,35%"
"01.08.2024","6.687,0","6.759,0","6.770,0","6.678,0","809,49K","-1,07%"
"31.07.2024","6.759,5","6.820,0","6.830,0","6.736,0","887,78K","-0,68%"
"30.07.2024","6.805,5","6.727,0","6.825,0","6.705,5","1,19M","1,17%"
"29.07.2024","6.727,0","6.891,0","6.891,0","6.706,5","1,65M","-2,37%"
"26.07.2024","6.890,5","6.905,0","6.982,5","6.863,5","1,51M","-0,14%"
"25.07.2024","6.900,5","6.905,0","6.963,0","6.895,5","433,64K","-0,56%"
"24.07.2024","6.939,5","6.939,5","7.011,0","6.935,0","737,49K","-0,54%"
"23.07.2024","6.977,0","7.008,5","7.018,0","6.950,0","493,63K","-0,47%"
"22.07.2024","7.010,0","6.963,0","7.025,0","6.935,5","749,05K","1,40%"
"19.07.2024","6.913,0","6.930,5","6.991,5","6.873,0","616,24K","-0,26%"
"18.07.2024","6.931,0","6.813,5","6.949,5","6.762,0","554,36K","1,72%"
"17.07.2024","6.814,0","6.813,5","6.904,5","6.789,0","578,38K","-1,00%"
"16.07.2024","6.882,5","6.820,0","6.897,5","6.730,0","952,55K","0,81%"
"15.07.2024","6.827,0","6.924,0","6.924,0","6.772,0","783,12K","-1,18%"
"12.07.2024","6.908,5","6.997,0","7.024,5","6.831,0","779,53K","-0,84%"
"11.07.2024","6.967,0","6.689,5","6.994,5","6.689,5","1,32M","4,20%"
"10.07.2024","6.686,5","6.940,0","6.976,0","6.686,0","1,70M","-3,65%"
"09.07.2024","6.940,0","7.100,0","7.120,0","6.934,5","911,95K","-2,21%"
"08.07.2024","7.097,0","7.230,0","7.252,0","7.080,5","685,10K","-1,47%"
"05.07.2024","7.203,0","7.109,5","7.245,0","7.036,0","1,42M","1,32%"
"04.07.2024","7.109,5","7.222,0","7.260,0","7.080,5","757,64K","-1,67%"
"03.07.2024","7.230,5","7.320,0","7.320,5","7.220,0","436,09K","-1,08%"
"02.07.2024","7.309,5","7.346,0","7.357,0","7.288,5","613,54K","-0,09%"
"01.07.2024","7.316,0","7.200,5","7.330,0","7.190,0","508,70K","1,46%"
"28.06.2024","7.211,0","7.226,5","7.270,0","7.172,5","403,66K","-0,22%"
"27.06.2024","7.227,0","7.280,0","7.280,0","7.163,0","667,99K","-0,66%"
"26.06.2024","7.275,0","7.229,5","7.311,0","7.227,5","","2,61%"
"24.06.2024","7.090,0","7.070,0","7.116,0","7.089,5","","-3,77%"
"14.06.2024","7.368,0","7.198,0","7.402,5","7.182,5","736,00K","2,64%"
"13.06.2024","7.178,5","7.050,0","7.273,0","6.932,0","1,28M","-1,53%"
"11.06.2024","7.290,0","7.315,0","7.369,0","7.236,0","698,79K","-0,34%"
"10.06.2024","7.315,0","7.520,0","7.521,5","7.261,0","785,55K","-2,32%"
"07.06.2024","7.489,0","7.401,0","7.599,0","7.401,0","1,06M","1,23%"
"06.06.2024","7.398,0","7.430,0","7.478,5","7.352,0","406,55K","-0,20%"
"05.06.2024","7.412,5","7.439,0","7.544,0","7.377,0","754,43K","-0,18%"
"04.06.2024","7.426,0","7.249,0","7.454,0","7.187,0","1,05M","2,40%"
"03.06.2024","7.252,0","7.392,0","7.479,5","7.163,5","1,67M","-1,41%"
"31.05.2024","7.355,5","7.567,0","7.606,5","7.305,5","1,16M","-2,80%"
"30.05.2024","7.567,0","7.698,0","7.722,5","7.554,5","538,41K","-1,52%"
"29.05.2024","7.684,0","7.600,0","7.689,0","7.582,5","402,55K","1,24%"
"28.05.2024","7.590,0","7.553,0","7.700,0","7.447,0","870,71K","0,64%"
"27.05.2024","7.541,5","7.719,5","7.750,0","7.492,5","1,14M","-2,31%"
"24.05.2024","7.720,0","7.840,5","7.858,5","7.701,0","854,29K","-1,55%"
"23.05.2024","7.841,5","7.820,0","7.861,0","7.777,5","498,71K","0,27%"
"22.05.2024","7.820,0","7.849,5","7.879,0","7.805,0","439,08K","-0,36%"
"21.05.2024","7.848,0","7.835,0","7.899,0","7.788,0","735,95K","0,17%"
"20.05.2024","7.834,5","7.897,0","7.937,0","7.756,0","864,25K","-0,25%"
"17.05.2024","7.854,5","7.730,0","7.871,5","7.730,0","1,01M","1,81%"
"16.05.2024","7.715,0","7.655,5","7.724,5","7.633,0","518,43K","0,78%"
"15.05.2024","7.655,5","7.677,0","7.691,5","7.640,0","451,31K","-0,22%"
"14.05.2024","7.672,0","7.690,0","7.710,0","7.670,0","497,05K","-0,22%"
"13.05.2024","7.689,0","7.730,0","7.730,0","7.676,0","505,08K","-0,32%"
"10.05.2024","7.713,5","7.720,0","7.726,0","7.710,0","218,34K","-0,01%"
"08.05.2024","7.714,0","7.754,5","7.769,0","7.691,5","684,61K","-0,11%"
"07.05.2024","7.722,5","7.594,0","7.763,0","7.594,0","2,44M","-3,79%"
"06.05.2024","8.026,5","8.075,0","8.083,0","7.901,0","2,58M","-0,61%"
"03.05.2024","8.075,5","8.098,5","8.100,0","8.013,0","570,75K","-0,36%"
"02.05.2024","8.104,5","8.096,5","8.125,0","8.040,5","565,66K","0,23%"
"30.04.2024","8.085,5","8.152,5","8.175,0","8.080,0","435,47K","-0,82%"
"29.04.2024","8.152,0","8.018,0","8.161,5","8.016,0","601,16K","1,87%"
"27.04.2024","8.002,5","7.931,0","8.018,5","7.931,0","655,09K","0,92%"
"26.04.2024","7.929,5","7.828,0","7.940,0","7.810,0","776,86K","1,30%"
"25.04.2024","7.827,5","7.820,5","7.831,5","7.809,5","306,48K","0,09%"
"24.04.2024","7.820,5","7.846,5","7.854,0","7.803,5","349,69K","-0,25%"
"23.04.2024","7.840,0","7.849,5","7.886,5","7.806,0","513,60K","0,16%"
"22.04.2024","7.827,5","7.836,0","7.877,5","7.803,0","669,39K","-0,10%"
"19.04.2024","7.835,5","7.860,0","7.868,5","7.790,5","634,31K","-0,06%"
