"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"21.05.2021","3.660,48","3.637,50","3.667,87","3.620,60","","0,67%"
"20.05.2021","3.636,16","3.650,07","3.658,27","3.603,40","","0,04%"
"19.05.2021","3.634,76","3.693,82","3.693,82","3.619,54","","-1,44%"
"18.05.2021","3.687,96","3.670,16","3.700,19","3.670,10","","1,33%"
"17.05.2021","3.639,61","3.645,13","3.658,78","3.618,75","","0,06%"
"14.05.2021","3.637,60","3.654,73","3.659,34","3.623,72","","0,01%"
"13.05.2021","3.637,38","3.634,18","3.647,27","3.600,80","","-0,46%"
"12.05.2021","3.654,14","3.659,63","3.674,35","3.643,22","","0,06%"
"11.05.2021","3.652,05","3.644,29","3.658,81","3.625,97","","-1,16%"
"10.05.2021","3.694,78","3.684,18","3.713,49","3.675,13","","0,33%"
"07.05.2021","3.682,69","3.678,19","3.688,81","3.667,77","","0,67%"
"06.05.2021","3.658,27","3.636,71","3.661,28","3.634,45","","0,40%"
"05.05.2021","3.643,56","3.602,17","3.644,15","3.600,88","","1,85%"
"04.05.2021","3.577,21","3.557,62","3.594,69","3.556,08","","0,94%"
"30.04.2021","3.544,00","3.574,03","3.584,64","3.536,53","","-0,76%"
"29.04.2021","3.571,05","3.609,38","3.616,95","3.565,58","","-0,20%"
"28.04.2021","3.578,12","3.608,89","3.613,11","3.558,24","","-0,62%"
"27.04.2021","3.600,60","3.615,57","3.627,91","3.586,39","","-0,29%"
"26.04.2021","3.610,98","3.603,13","3.613,37","3.589,27","","0,38%"
"23.04.2021","3.597,17","3.598,76","3.600,18","3.579,25","","-0,09%"
"22.04.2021","3.600,35","3.576,69","3.607,75","3.557,88","","1,08%"
"21.04.2021","3.561,72","3.554,83","3.572,63","3.545,15","","0,26%"
"20.04.2021","3.552,41","3.581,37","3.596,19","3.536,41","","-0,61%"
"19.04.2021","3.574,08","3.598,47","3.605,49","3.565,39","","-0,68%"
"16.04.2021","3.598,44","3.578,01","3.598,44","3.564,97","","0,84%"
"15.04.2021","3.568,51","3.532,13","3.578,77","3.527,50","","-0,23%"
"14.04.2021","3.576,89","3.567,53","3.576,89","3.546,86","","1,43%"
"13.04.2021","3.526,30","3.533,30","3.542,63","3.511,23","","0,10%"
"12.04.2021","3.522,65","3.476,51","3.541,70","3.472,37","","1,05%"
"09.04.2021","3.486,03","3.510,20","3.511,27","3.480,85","","-0,62%"
"08.04.2021","3.507,83","3.513,21","3.528,39","3.495,34","","0,21%"
"07.04.2021","3.500,34","3.484,22","3.518,13","3.460,39","","0,18%"
"06.04.2021","3.493,89","3.536,26","3.541,04","3.484,84","","-0,88%"
"05.04.2021","3.524,93","3.555,24","3.555,83","3.516,22","","-0,94%"
"02.04.2021","3.558,22","3.553,89","3.564,31","3.538,01","","0,87%"
"01.04.2021","3.527,54","3.556,28","3.576,79","3.526,22","","-0,40%"
"31.03.2021","3.541,72","3.525,56","3.542,00","3.510,40","","0,47%"
"30.03.2021","3.525,23","3.535,72","3.549,09","3.504,06","","-0,12%"
"29.03.2021","3.529,33","3.500,41","3.535,21","3.498,62","","1,13%"
"26.03.2021","3.489,83","3.476,01","3.500,74","3.476,01","","1,47%"
"25.03.2021","3.439,30","3.477,87","3.479,83","3.434,84","","-1,32%"
"24.03.2021","3.485,33","3.459,99","3.489,96","3.445,92","","0,52%"
"23.03.2021","3.467,21","3.481,11","3.483,34","3.450,98","","-0,63%"
"22.03.2021","3.489,07","3.479,06","3.498,17","3.469,09","","0,40%"
"19.03.2021","3.475,26","3.473,84","3.495,98","3.448,99","","-0,84%"
"18.03.2021","3.504,85","3.533,69","3.551,30","3.494,99","","-0,09%"
"17.03.2021","3.507,91","3.579,06","3.587,24","3.498,17","","-2,28%"
"16.03.2021","3.589,83","3.600,68","3.602,18","3.544,29","","0,15%"
"15.03.2021","3.584,49","3.562,69","3.596,31","3.558,62","","1,27%"
"12.03.2021","3.539,50","3.515,44","3.539,50","3.502,37","","0,88%"
"11.03.2021","3.508,51","3.481,26","3.508,51","3.472,40","","1,31%"
"10.03.2021","3.463,06","3.476,91","3.514,35","3.455,42","","-0,45%"
"09.03.2021","3.478,72","3.426,48","3.491,12","3.426,33","","1,89%"
"05.03.2021","3.414,13","3.378,68","3.432,98","3.367,33","","0,49%"
"04.03.2021","3.397,56","3.403,01","3.416,04","3.366,76","","-0,54%"
"03.03.2021","3.416,04","3.432,88","3.450,76","3.408,47","","0,17%"
"02.03.2021","3.410,10","3.380,35","3.418,11","3.375,48","","0,71%"
"01.03.2021","3.386,16","3.369,68","3.393,93","3.354,09","","1,18%"
"26.02.2021","3.346,64","3.354,45","3.385,74","3.332,32","","-1,85%"
"25.02.2021","3.409,76","3.412,16","3.429,20","3.391,77","","0,72%"
"24.02.2021","3.385,48","3.426,07","3.433,09","3.385,01","","-1,41%"
"22.02.2021","3.433,93","3.447,57","3.456,26","3.415,37","","-0,36%"
"20.02.2021","3.446,32","3.454,43","3.455,13","3.435,42","","-0,33%"
"19.02.2021","3.457,68","3.398,40","3.460,85","3.380,89","","1,69%"
"18.02.2021","3.400,17","3.451,69","3.461,15","3.395,98","","-1,07%"
"17.02.2021","3.436,80","3.491,81","3.505,19","3.431,83","","-1,67%"
"16.02.2021","3.495,26","3.502,04","3.510,77","3.475,58","","0,38%"
"15.02.2021","3.481,90","3.461,94","3.483,34","3.455,95","","1,60%"
"12.02.2021","3.427,08","3.403,07","3.427,08","3.343,82","","0,37%"
"11.02.2021","3.414,32","3.405,33","3.416,40","3.390,22","","0,43%"
"10.02.2021","3.399,66","3.437,76","3.447,05","3.393,98","","-0,79%"
"09.02.2021","3.426,86","3.461,15","3.466,51","3.424,39","","-0,55%"
"08.02.2021","3.445,90","3.412,97","3.448,79","3.412,97","","1,57%"
"05.02.2021","3.392,73","3.396,97","3.406,22","3.368,58","","0,61%"
"04.02.2021","3.372,00","3.356,23","3.384,48","3.351,94","","0,85%"
"03.02.2021","3.343,46","3.351,99","3.376,83","3.332,50","","-0,50%"
"02.02.2021","3.360,25","3.324,24","3.366,13","3.321,70","","2,10%"
"01.02.2021","3.291,14","3.287,96","3.305,91","3.268,52","","0,43%"
"29.01.2021","3.277,08","3.335,13","3.337,01","3.272,53","","-1,94%"
"28.01.2021","3.342,01","3.319,16","3.359,10","3.307,42","","-0,05%"
"27.01.2021","3.343,62","3.398,38","3.408,64","3.333,04","","-1,39%"
"26.01.2021","3.390,76","3.384,99","3.408,13","3.374,10","","-0,20%"
"25.01.2021","3.397,48","3.399,28","3.425,78","3.385,74","","0,43%"
"22.01.2021","3.382,92","3.404,36","3.404,36","3.362,01","","-1,16%"
"21.01.2021","3.422,67","3.481,74","3.489,07","3.407,22","","-1,27%"
"20.01.2021","3.466,80","3.453,54","3.482,03","3.447,81","","0,68%"
"19.01.2021","3.443,23","3.479,53","3.491,93","3.439,64","","-0,83%"
"18.01.2021","3.471,92","3.440,56","3.475,18","3.426,11","","0,61%"
"15.01.2021","3.450,95","3.486,02","3.509,24","3.448,54","","-1,14%"
"14.01.2021","3.490,85","3.461,83","3.507,71","3.439,01","","0,59%"
"13.01.2021","3.470,26","3.487,92","3.504,56","3.448,94","","-0,04%"
"12.01.2021","3.471,65","3.494,60","3.520,66","3.451,87","","-0,31%"
"11.01.2021","3.482,48","3.455,67","3.516,90","3.436,66","","0,80%"
"08.01.2021","3.454,82","3.390,23","3.474,66","3.390,23","","2,49%"
"06.01.2021","3.371,03","3.373,37","3.380,63","3.344,43","","0,35%"
"05.01.2021","3.359,15","3.327,94","3.365,32","3.301,88","","0,26%"
"04.01.2021","3.350,51","3.306,12","3.350,81","3.304,17","","1,87%"
