"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"13.12.2022","7.638,5","7.421,0","7.710,0","7.360,0","420,37K","2,97%"
"12.12.2022","7.418,0","7.410,0","7.445,0","7.370,0","99,74K","-0,03%"
"09.12.2022","7.420,5","7.426,0","7.460,0","7.369,0","150,44K","0,25%"
"08.12.2022","7.402,0","7.473,0","7.495,0","7.350,5","177,16K","-0,68%"
"07.12.2022","7.452,5","7.380,0","7.467,0","7.265,0","236,46K","0,96%"
"06.12.2022","7.382,0","7.402,0","7.479,0","7.326,0","251,53K","-0,87%"
"05.12.2022","7.446,5","7.533,5","7.640,0","7.366,5","385,91K","-0,77%"
"02.12.2022","7.504,5","7.499,0","7.660,0","7.374,0","650,02K","-0,27%"
"01.12.2022","7.525,0","7.400,0","7.540,0","7.330,0","585,51K","2,54%"
"30.11.2022","7.338,5","7.248,0","7.340,5","7.167,0","316,11K","1,40%"
"29.11.2022","7.237,0","7.175,0","7.344,0","7.159,0","415,62K","1,21%"
"28.11.2022","7.150,5","6.971,0","7.219,0","6.886,0","415,28K","2,03%"
"25.11.2022","7.008,0","7.088,0","7.095,0","6.910,0","299,92K","-0,85%"
"24.11.2022","7.068,0","7.159,0","7.237,0","6.942,5","502,58K","-1,02%"
"23.11.2022","7.140,5","6.767,0","7.178,5","6.738,5","976,05K","5,92%"
"22.11.2022","6.741,5","6.435,0","6.770,0","6.370,0","347,86K","4,88%"
"21.11.2022","6.428,0","6.546,5","6.547,5","6.331,0","212,75K","-2,24%"
"18.11.2022","6.575,0","6.570,0","6.610,0","6.511,5","74,20K","0,01%"
"17.11.2022","6.574,5","6.634,0","6.653,0","6.470,0","130,68K","-0,90%"
"16.11.2022","6.634,0","6.500,0","6.667,0","6.451,0","203,69K","2,34%"
"15.11.2022","6.482,0","6.680,0","6.775,0","6.210,0","388,34K","-2,99%"
"14.11.2022","6.682,0","6.730,0","6.800,0","6.611,0","205,22K","-0,76%"
"11.11.2022","6.733,0","6.735,0","6.839,5","6.652,0","316,37K","0,27%"
"10.11.2022","6.715,0","6.456,5","6.720,0","6.377,0","405,39K","4,36%"
"09.11.2022","6.434,5","6.530,0","6.728,0","6.361,0","658,62K","-1,14%"
"08.11.2022","6.508,5","6.180,0","6.594,0","6.065,0","523,81K","5,34%"
"07.11.2022","6.178,5","6.015,5","6.200,0","5.990,5","340,99K","4,58%"
"03.11.2022","5.908,0","5.899,5","5.970,0","5.850,0","205,53K","0,13%"
"02.11.2022","5.900,5","6.060,0","6.068,0","5.830,0","160,70K","-2,57%"
"01.11.2022","6.056,0","6.051,5","6.143,5","5.985,0","159,55K","0,15%"
"31.10.2022","6.047,0","6.037,5","6.235,0","5.973,0","292,97K","0,27%"
"28.10.2022","6.030,5","6.120,0","6.120,0","5.940,0","268,81K","-1,41%"
"27.10.2022","6.116,5","6.129,5","6.249,0","6.050,0","293,58K","0,04%"
"26.10.2022","6.114,0","6.345,5","6.409,5","6.007,0","440,38K","-3,08%"
"25.10.2022","6.308,0","6.190,0","6.395,0","6.161,5","286,77K","1,53%"
"24.10.2022","6.213,0","6.308,0","6.465,0","6.160,0","418,48K","-0,60%"
"21.10.2022","6.250,5","5.950,0","6.295,0","5.812,5","768,09K","5,17%"
"20.10.2022","5.943,0","5.664,0","6.050,0","5.615,5","532,35K","4,94%"
"19.10.2022","5.663,5","5.525,0","5.695,0","5.442,0","360,74K","1,68%"
"18.10.2022","5.570,0","5.350,0","5.750,0","5.252,0","629,57K","4,07%"
"17.10.2022","5.352,0","5.145,0","5.368,0","5.110,5","259,89K","4,55%"
"14.10.2022","5.119,0","5.260,0","5.260,0","5.071,0","196,75K","-2,12%"
"13.10.2022","5.230,0","5.200,0","5.290,0","5.131,0","285,64K","0,38%"
"12.10.2022","5.210,0","5.340,0","5.356,5","5.190,0","180,03K","-1,89%"
"11.10.2022","5.310,5","5.320,0","5.390,0","5.208,5","235,53K","0,20%"
"10.10.2022","5.300,0","5.215,5","5.425,0","5.124,0","356,19K","-1,12%"
"07.10.2022","5.360,0","5.795,0","5.799,0","5.313,0","330,78K","-7,78%"
"06.10.2022","5.812,0","5.799,0","5.890,0","5.731,0","228,95K","0,38%"
"05.10.2022","5.790,0","6.010,0","6.060,0","5.625,0","543,59K","-3,48%"
"04.10.2022","5.999,0","5.585,0","6.070,0","5.457,5","703,02K","7,92%"
"03.10.2022","5.558,5","5.020,0","5.560,0","4.961,0","591,45K","10,77%"
"30.09.2022","5.018,0","5.138,5","5.190,0","4.910,0","318,93K","-1,85%"
"29.09.2022","5.112,5","5.403,0","5.439,5","5.020,0","249,55K","-5,15%"
"28.09.2022","5.390,0","5.475,0","5.475,0","5.275,5","186,87K","-1,71%"
"27.09.2022","5.484,0","5.682,5","5.784,5","5.151,0","227,02K","-1,59%"
"26.09.2022","5.572,5","6.292,0","6.300,0","5.500,0","227,46K","-12,46%"
"23.09.2022","6.366,0","6.949,5","6.965,0","6.292,5","219,07K","-8,40%"
"22.09.2022","6.949,5","7.001,5","7.190,0","6.860,0","148,56K","-1,00%"
"21.09.2022","7.019,5","6.950,0","7.444,5","6.617,0","184,65K","-5,75%"
"20.09.2022","7.448,0","8.099,0","8.130,0","7.196,0","240,62K","-7,73%"
"19.09.2022","8.072,0","8.043,0","8.145,0","7.958,0","66,29K","0,50%"
"16.09.2022","8.032,0","8.100,0","8.133,0","7.771,0","77,84K","-0,96%"
"15.09.2022","8.110,0","8.147,5","8.177,0","8.075,0","58,25K","-0,52%"
"14.09.2022","8.152,0","8.136,5","8.168,0","8.019,0","68,01K","-0,37%"
"13.09.2022","8.182,0","8.320,0","8.364,5","8.170,0","86,36K","-1,59%"
"12.09.2022","8.314,5","8.228,0","8.344,5","8.170,0","81,65K","1,30%"
"09.09.2022","8.208,0","8.030,0","8.225,0","8.010,0","145,71K","2,92%"
"08.09.2022","7.975,0","8.050,0","8.050,0","7.951,0","62,49K","0,06%"
"07.09.2022","7.970,0","8.051,0","8.147,5","7.934,5","99,36K","-0,99%"
"06.09.2022","8.050,0","8.316,0","8.595,0","7.757,5","535,83K","-3,19%"
"05.09.2022","8.315,0","8.378,5","8.448,5","8.248,5","119,73K","-0,76%"
"02.09.2022","8.378,5","8.297,5","8.378,5","8.276,0","72,11K","1,25%"
"01.09.2022","8.275,0","8.288,0","8.358,0","8.155,5","77,37K","-0,54%"
"31.08.2022","8.320,0","8.184,5","8.320,0","8.060,0","98,54K","1,71%"
"30.08.2022","8.180,0","8.200,0","8.412,5","8.146,0","150,28K","-0,22%"
"29.08.2022","8.198,0","8.200,0","8.230,0","8.050,0","69,56K","0,01%"
"26.08.2022","8.197,0","8.001,0","8.235,0","7.862,0","88,99K","2,45%"
"25.08.2022","8.001,0","7.930,0","8.182,5","7.930,0","117,55K","1,18%"
"24.08.2022","7.908,0","7.830,0","7.935,0","7.820,0","55,68K","1,13%"
"23.08.2022","7.820,0","7.750,0","7.850,5","7.714,0","51,92K","0,90%"
"22.08.2022","7.750,0","7.809,0","7.880,0","7.714,5","68,27K","-1,77%"
"19.08.2022","7.890,0","7.801,5","7.945,0","7.727,0","64,86K","0,97%"
"18.08.2022","7.814,5","7.855,0","7.897,0","7.670,0","104,37K","-0,52%"
"17.08.2022","7.855,0","8.010,0","8.077,0","7.782,5","111,52K","-1,50%"
"16.08.2022","7.975,0","7.638,0","7.979,0","7.603,5","130,07K","4,80%"
"15.08.2022","7.610,0","7.520,0","7.699,5","7.440,5","79,87K","1,33%"
"12.08.2022","7.510,0","7.485,0","7.535,5","7.325,0","104,31K","0,46%"
"11.08.2022","7.475,5","7.461,5","7.677,0","7.350,0","186,90K","0,49%"
"10.08.2022","7.439,0","7.110,0","7.476,0","7.004,0","182,72K","4,77%"
"09.08.2022","7.100,0","7.200,0","7.250,0","6.951,0","204,57K","-1,39%"
"08.08.2022","7.200,0","7.256,0","7.535,0","7.200,0","139,42K","-0,84%"
"05.08.2022","7.261,0","7.506,0","7.550,0","7.155,5","183,38K","-3,37%"
"04.08.2022","7.514,0","7.837,0","7.865,0","7.479,0","167,52K","-3,83%"
"03.08.2022","7.813,0","8.097,0","8.166,5","7.775,0","179,90K","-3,49%"
"02.08.2022","8.095,5","8.500,0","8.648,0","8.095,5","90,79K","-5,06%"
"01.08.2022","8.527,0","8.654,0","8.850,5","8.275,0","206,90K","-1,35%"
"29.07.2022","8.644,0","8.296,5","8.644,0","8.195,0","93,20K","4,87%"
"28.07.2022","8.242,5","8.240,0","8.373,5","7.958,0","78,67K","1,07%"
"27.07.2022","8.155,5","8.003,0","8.279,0","8.003,0","74,32K","1,96%"
"26.07.2022","7.998,5","7.676,0","7.998,5","7.676,0","61,38K","4,19%"
"25.07.2022","7.676,5","7.706,5","7.843,0","7.539,0","93,57K","-0,52%"
"22.07.2022","7.717,0","7.920,0","7.920,0","7.511,0","94,79K","-2,73%"
"21.07.2022","7.933,5","8.132,0","8.168,0","7.870,5","81,98K","-3,01%"
"20.07.2022","8.179,5","8.271,5","8.353,0","8.117,0","33,88K","-0,97%"
"19.07.2022","8.260,0","8.290,0","8.344,0","8.107,0","28,18K","-0,14%"
"18.07.2022","8.271,5","8.370,0","8.494,0","8.271,5","39,98K","-1,24%"
"15.07.2022","8.375,0","8.206,0","8.375,0","8.120,0","32,67K","2,36%"
"14.07.2022","8.182,0","8.150,0","8.342,0","8.071,0","50,19K","0,13%"
"13.07.2022","8.171,0","8.385,0","8.388,5","7.862,0","113,18K","-1,79%"
"12.07.2022","8.320,0","8.491,0","8.567,0","8.129,0","79,75K","-1,93%"
"11.07.2022","8.484,0","8.400,0","8.673,0","8.280,0","121,26K","1,29%"
"08.07.2022","8.376,0","8.305,0","8.496,0","8.120,0","74,63K","1,84%"
"07.07.2022","8.225,0","8.020,0","8.342,0","8.009,0","97,28K","2,56%"
"06.07.2022","8.020,0","8.098,0","8.300,0","7.980,0","92,30K","-0,99%"
"05.07.2022","8.100,0","7.965,0","8.174,0","7.925,0","106,66K","1,28%"
"04.07.2022","7.997,5","8.484,5","8.505,0","7.855,5","169,24K","-5,51%"
"01.07.2022","8.464,0","8.830,5","8.958,5","8.362,5","98,41K","-4,36%"
"30.06.2022","8.850,0","9.262,0","9.290,0","8.824,5","102,61K","-4,07%"
"29.06.2022","9.225,0","9.095,0","9.379,5","9.041,0","76,77K","1,36%"
"28.06.2022","9.101,0","9.183,0","9.220,0","9.010,0","61,04K","-1,29%"
"27.06.2022","9.220,0","9.150,0","9.220,0","9.002,0","99,38K","-2,24%"
"24.06.2022","9.431,5","9.299,0","9.439,5","9.122,0","81,45K","1,55%"
"23.06.2022","9.288,0","9.550,0","9.569,0","9.106,5","119,73K","-3,35%"
"22.06.2022","9.609,5","9.699,5","9.699,5","9.460,0","100,86K","-1,71%"
"21.06.2022","9.777,0","10.224,5","10.239,0","9.730,0","107,42K","-4,41%"
"20.06.2022","10.228,0","10.320,5","10.408,5","10.150,0","70,13K","-1,18%"
"17.06.2022","10.350,5","10.249,0","10.350,5","10.115,0","43,43K","1,03%"
"16.06.2022","10.245,0","10.240,5","10.250,0","10.100,0","39,85K","0,92%"
"15.06.2022","10.152,0","10.197,0","10.300,0","10.114,0","31,02K","-1,44%"
"14.06.2022","10.300,0","10.157,0","10.357,0","10.010,5","40,54K","1,06%"
"10.06.2022","10.192,0","10.515,0","10.598,5","10.126,5","56,36K","-4,57%"
"09.06.2022","10.680,0","10.799,5","10.845,5","10.407,0","31,84K","-1,11%"
"08.06.2022","10.799,5","10.805,5","10.968,5","10.670,0","27,44K","-0,46%"
"07.06.2022","10.849,0","11.090,0","11.141,0","10.570,0","49,50K","-2,17%"
"06.06.2022","11.090,0","11.145,0","11.200,0","11.011,0","17,89K","-0,49%"
"03.06.2022","11.145,0","11.420,0","11.489,0","11.110,0","31,21K","-2,24%"
"02.06.2022","11.400,0","11.500,0","11.567,0","11.303,0","19,07K","-1,44%"
"01.06.2022","11.567,0","11.412,5","11.567,0","11.342,5","24,38K","-0,49%"
"31.05.2022","11.624,0","11.800,0","11.800,0","11.325,5","23,15K","-1,49%"
"30.05.2022","11.800,0","11.598,0","11.800,0","11.100,0","35,02K","3,15%"
"27.05.2022","11.440,0","11.645,0","11.906,0","11.401,0","26,69K","-1,94%"
"26.05.2022","11.666,0","11.640,0","11.770,0","11.417,0","30,59K","0,14%"
"25.05.2022","11.650,0","11.461,0","11.650,0","11.261,0","24,73K","1,65%"
"24.05.2022","11.461,0","11.663,0","11.698,0","10.920,5","37,74K","-1,41%"
"23.05.2022","11.624,5","12.092,0","12.124,0","11.600,0","24,94K","-3,13%"
"20.05.2022","12.000,0","12.360,0","12.454,5","12.000,0","29,50K","-2,83%"
"19.05.2022","12.350,0","12.300,5","12.350,0","12.049,0","18,90K","-0,01%"
"18.05.2022","12.351,0","12.380,0","12.450,0","12.243,5","40,82K","-0,23%"
"17.05.2022","12.380,0","12.360,0","12.572,5","12.300,0","42,08K","0,36%"
"16.05.2022","12.335,0","12.300,0","12.400,0","12.001,0","50,02K","0,53%"
"13.05.2022","12.270,0","12.739,0","12.789,5","12.270,0","29,03K","-3,82%"
"12.05.2022","12.757,0","13.100,0","13.100,0","12.500,0","26,05K","-2,62%"
"11.05.2022","13.100,0","13.468,5","13.484,5","13.008,0","32,63K","-2,86%"
"06.05.2022","13.485,0","13.612,0","13.614,5","13.351,0","17,32K","-0,95%"
"05.05.2022","13.615,0","13.580,0","13.900,0","13.455,0","52,26K","0,87%"
"04.05.2022","13.498,0","13.630,0","13.744,0","13.309,5","25,51K","-0,97%"
"29.04.2022","13.630,0","13.300,0","13.800,0","13.160,0","40,30K","2,77%"
"28.04.2022","13.262,0","13.145,0","13.475,0","13.045,5","44,09K","1,01%"
"27.04.2022","13.130,0","13.005,0","13.220,5","12.851,0","35,92K","0,96%"
"26.04.2022","13.005,0","12.788,5","13.100,0","12.754,0","33,11K","1,69%"
"25.04.2022","12.789,0","13.280,5","13.339,5","12.700,0","25,42K","-4,56%"
"22.04.2022","13.400,0","13.633,5","13.633,5","13.259,5","13,90K","-1,77%"
"21.04.2022","13.642,0","13.785,0","13.785,0","13.306,0","34,98K","-1,49%"
"20.04.2022","13.848,0","13.670,0","13.848,0","13.439,0","27,40K","1,45%"
"19.04.2022","13.650,0","13.711,5","13.957,0","13.372,5","32,24K","-0,36%"
"18.04.2022","13.700,0","13.999,0","14.283,5","13.626,0","31,60K","-1,44%"
"15.04.2022","13.900,0","13.400,0","14.180,5","12.600,0","56,80K","4,00%"
"14.04.2022","13.365,0","14.051,0","14.123,5","13.360,0","49,56K","-4,88%"
"13.04.2022","14.051,0","14.550,0","14.550,0","14.004,0","51,14K","-2,37%"
"12.04.2022","14.392,5","14.400,0","14.950,0","14.235,5","92,46K","0,12%"
"11.04.2022","14.375,5","13.636,0","14.394,5","13.455,0","73,25K","5,42%"
"08.04.2022","13.636,0","14.000,0","14.100,0","13.250,0","33,82K","-2,43%"
"07.04.2022","13.975,0","13.699,5","14.125,5","13.105,0","51,32K","3,90%"
"06.04.2022","13.450,0","13.500,0","13.940,0","13.300,0","73,83K","-0,46%"
"05.04.2022","13.512,0","12.970,0","13.950,0","12.500,0","73,07K","4,34%"
"04.04.2022","12.950,5","12.592,0","12.999,0","12.541,5","38,10K","3,60%"
"01.04.2022","12.500,0","12.750,5","12.872,0","12.301,0","46,56K","-1,78%"
"31.03.2022","12.727,0","12.045,0","12.890,0","11.600,0","86,10K","5,41%"
"30.03.2022","12.074,0","11.200,0","12.182,5","11.084,5","35,22K","9,94%"
"29.03.2022","10.982,5","11.985,0","12.149,0","10.740,5","68,79K","-8,36%"
"28.03.2022","11.985,0","12.200,0","12.280,0","11.870,0","29,28K","-1,76%"
"25.03.2022","12.200,0","12.100,0","12.466,0","11.800,0","38,68K","-0,81%"
"24.03.2022","12.300,0","11.681,0","13.004,5","11.110,5","107,84K","15,68%"
"25.02.2022","10.633,0","9.790,0","11.439,0","9.719,5","282,39K","8,39%"
"24.02.2022","9.810,0","12.711,5","12.754,0","8.600,0","495,26K","-24,62%"
"22.02.2022","13.014,0","12.320,0","13.150,0","11.339,0","505,15K","5,63%"
"21.02.2022","12.320,0","12.846,0","13.316,5","11.700,0","450,15K","-4,45%"
"18.02.2022","12.894,0","13.330,0","13.388,0","12.894,0","288,48K","-3,35%"
"17.02.2022","13.340,5","12.950,0","13.369,5","12.680,0","344,39K","3,33%"
"16.02.2022","12.910,5","12.650,0","12.913,0","12.471,0","181,57K","2,54%"
"15.02.2022","12.590,5","12.832,0","13.025,5","12.400,0","257,95K","-1,63%"
"14.02.2022","12.799,0","12.320,0","12.865,0","12.137,5","298,17K","4,19%"
"11.02.2022","12.284,5","12.312,0","12.394,0","11.934,0","173,05K","-0,14%"
"10.02.2022","12.302,0","12.230,0","12.610,0","12.174,5","200,52K","0,70%"
"09.02.2022","12.216,5","12.080,0","12.248,5","11.954,5","183,20K","1,38%"
"08.02.2022","12.050,0","12.076,0","12.149,5","11.812,0","130,96K","-0,22%"
"07.02.2022","12.076,0","12.150,0","12.188,5","11.916,0","90,81K","-0,35%"
"04.02.2022","12.118,5","12.211,5","12.275,0","11.834,0","162,39K","-0,75%"
"03.02.2022","12.210,0","12.207,5","12.289,0","11.854,0","146,27K","-0,89%"
"02.02.2022","12.320,0","12.211,5","12.379,5","12.060,0","107,64K","0,89%"
"01.02.2022","12.211,5","12.240,0","12.495,0","12.112,0","192,64K","-0,15%"
"31.01.2022","12.230,0","11.780,0","12.348,0","11.771,0","183,06K","3,56%"
"28.01.2022","11.809,5","11.950,0","11.950,0","11.554,5","156,01K","0,10%"
"27.01.2022","11.797,5","11.850,5","12.079,0","11.682,5","276,17K","-0,86%"
"26.01.2022","11.900,0","12.070,0","12.420,0","11.830,0","202,93K","-1,73%"
"25.01.2022","12.109,0","12.212,0","12.486,5","11.690,0","243,97K","-1,34%"
"24.01.2022","12.274,0","12.338,0","12.662,0","11.620,0","414,55K","-0,29%"
"21.01.2022","12.310,0","11.930,0","12.463,0","11.735,5","344,31K","3,19%"
"20.01.2022","11.930,0","11.902,0","12.369,0","11.640,5","394,33K","-0,16%"
"19.01.2022","11.949,5","11.439,0","12.050,0","11.103,0","514,06K","4,46%"
"18.01.2022","11.439,0","11.640,0","11.647,0","11.032,0","262,72K","-1,45%"
"17.01.2022","11.607,0","12.043,0","12.046,0","11.384,5","221,27K","-2,70%"
"14.01.2022","11.929,0","12.230,0","12.366,5","11.851,5","236,46K","-2,49%"
"13.01.2022","12.233,0","12.350,0","12.414,5","12.128,0","171,37K","-1,24%"
"12.01.2022","12.386,0","12.380,0","12.413,0","12.110,0","217,75K","0,04%"
"11.01.2022","12.381,0","12.299,0","12.434,5","12.175,0","122,13K","1,06%"
"10.01.2022","12.251,5","12.320,0","12.513,5","12.100,0","168,32K","-0,52%"
"06.01.2022","12.315,0","12.550,0","12.824,5","12.180,5","180,95K","-1,88%"
"05.01.2022","12.551,5","13.005,5","13.015,0","12.510,0","174,90K","-3,42%"
"04.01.2022","12.996,0","13.046,5","13.072,5","12.794,0","101,45K","0,24%"
"03.01.2022","12.964,5","13.120,0","13.259,0","12.866,0","92,34K","-0,94%"
"30.12.2021","13.087,0","12.798,0","13.120,0","12.680,5","111,90K","2,30%"
"29.12.2021","12.793,0","12.965,5","13.044,0","12.637,5","148,65K","-1,29%"
"28.12.2021","12.960,5","13.045,5","13.134,0","12.935,5","117,85K","-0,66%"
"27.12.2021","13.046,0","13.010,0","13.110,0","12.929,0","66,37K","0,28%"
"24.12.2021","13.010,0","12.905,5","13.032,0","12.780,0","69,93K","0,65%"
"23.12.2021","12.925,5","13.129,5","13.180,0","12.825,0","143,02K","-0,77%"
"22.12.2021","13.026,0","13.150,0","13.150,0","12.871,0","139,37K","0,17%"
"21.12.2021","13.004,5","13.201,0","13.330,0","12.931,0","155,50K","-1,72%"
"20.12.2021","13.232,0","13.483,5","13.888,0","13.120,0","203,35K","-1,86%"
"17.12.2021","13.482,5","12.899,0","13.633,5","12.742,5","555,12K","4,92%"
"16.12.2021","12.850,0","12.600,0","12.899,0","12.476,5","153,73K","2,43%"
"15.12.2021","12.545,5","12.451,0","12.630,0","12.314,0","137,71K","1,23%"
"14.12.2021","12.393,5","12.508,0","12.645,0","11.900,0","164,81K","-1,78%"
"13.12.2021","12.618,0","12.995,5","13.082,0","12.465,0","163,28K","-2,51%"
"10.12.2021","12.943,0","13.179,5","13.182,0","12.872,0","131,55K","-1,58%"
"09.12.2021","13.150,5","13.608,0","13.608,0","13.062,0","132,92K","-2,98%"
"08.12.2021","13.555,0","13.784,0","13.870,0","13.462,0","95,30K","-1,20%"
"07.12.2021","13.719,0","13.774,0","13.965,0","13.619,0","121,34K","-0,14%"
"06.12.2021","13.738,0","13.975,0","14.034,0","13.579,0","84,49K","-1,70%"
"03.12.2021","13.975,5","13.849,5","13.995,0","13.396,0","198,19K","1,45%"
"02.12.2021","13.776,0","13.952,5","14.047,5","13.692,0","117,13K","-1,32%"
"01.12.2021","13.960,0","14.300,0","14.399,5","13.870,5","149,11K","-1,48%"
"30.11.2021","14.170,0","14.067,0","14.615,0","13.831,5","390,45K","1,38%"
"29.11.2021","13.977,0","14.325,0","14.325,0","13.800,0","210,17K","-1,53%"
"26.11.2021","14.194,5","14.520,0","14.669,5","14.108,5","268,89K","-1,24%"
"25.11.2021","14.372,0","14.448,0","14.491,0","14.200,0","115,59K","0,64%"
"24.11.2021","14.280,5","14.825,5","14.965,0","14.004,0","321,87K","-3,19%"
"23.11.2021","14.751,0","15.000,0","15.423,5","14.600,0","352,86K","-1,03%"
"22.11.2021","14.904,0","15.691,5","15.812,0","14.777,0","373,78K","-5,66%"
"19.11.2021","15.798,5","15.790,0","16.010,0","15.720,0","125,95K","-0,04%"
"18.11.2021","15.804,5","15.780,0","15.939,0","15.673,0","113,97K","0,16%"
"17.11.2021","15.780,0","15.889,0","15.950,5","15.667,5","124,55K","0,02%"
"16.11.2021","15.776,5","15.860,0","16.160,0","15.750,0","200,76K","0,17%"
"15.11.2021","15.750,0","15.927,0","16.095,0","15.682,0","145,13K","-1,39%"
"12.11.2021","15.972,0","15.760,0","16.113,0","15.616,5","402,14K","1,18%"
"11.11.2021","15.785,0","15.209,0","15.932,5","15.175,0","443,94K","4,42%"
"10.11.2021","15.117,0","14.750,0","15.220,0","14.620,5","239,28K","2,14%"
"09.11.2021","14.800,0","14.777,0","14.847,5","14.570,0","115,63K","-0,39%"
"08.11.2021","14.858,0","14.597,5","14.950,0","14.527,0","228,76K","2,48%"
"05.11.2021","14.498,5","14.170,0","14.586,0","14.150,5","173,58K","3,07%"
"03.11.2021","14.066,5","14.115,5","14.150,0","13.758,0","134,78K","-0,17%"
"02.11.2021","14.090,5","14.187,5","14.286,0","14.055,5","79,01K","-0,42%"
"01.11.2021","14.150,0","13.987,0","14.171,5","13.975,5","82,35K","1,18%"
"29.10.2021","13.985,5","14.000,5","14.152,5","13.920,0","144,68K","-0,74%"
"28.10.2021","14.090,0","14.176,5","14.340,0","14.050,5","194,75K","-0,42%"
"27.10.2021","14.149,5","13.650,5","14.213,0","13.541,5","195,64K","3,57%"
"26.10.2021","13.662,0","14.025,0","14.094,5","13.651,0","133,81K","-2,90%"
"25.10.2021","14.070,0","14.280,0","14.390,0","13.967,5","137,67K","-1,34%"
"22.10.2021","14.261,0","14.127,5","14.475,5","13.922,5","226,22K","1,77%"
"21.10.2021","14.013,5","13.912,0","14.145,0","13.865,0","129,36K","1,18%"
"20.10.2021","13.850,0","13.921,5","14.364,5","13.824,5","342,58K","-0,21%"
"19.10.2021","13.879,0","13.578,5","13.990,0","13.512,0","210,41K","3,16%"
"18.10.2021","13.453,5","13.353,0","13.604,5","13.227,5","168,40K","0,67%"
"15.10.2021","13.363,5","13.680,0","13.690,5","13.280,0","235,76K","-2,37%"
"14.10.2021","13.688,0","13.279,0","13.797,5","13.165,5","355,61K","3,35%"
"13.10.2021","13.244,0","12.800,0","13.314,5","12.725,5","354,70K","4,19%"
"12.10.2021","12.711,0","12.288,0","12.787,0","12.260,0","183,60K","4,03%"
"11.10.2021","12.219,0","12.450,0","12.453,5","12.140,5","106,27K","-1,31%"
"08.10.2021","12.381,0","12.100,0","12.577,5","11.977,0","194,03K","0,17%"
"07.10.2021","12.360,0","12.200,0","12.493,5","12.131,5","189,37K","1,65%"
"06.10.2021","12.159,5","12.124,0","12.230,0","12.028,0","162,02K","0,29%"
"05.10.2021","12.124,0","11.958,5","12.138,0","11.810,0","152,43K","1,61%"
"04.10.2021","11.932,0","11.840,5","11.939,0","11.548,0","141,17K","0,94%"
"01.10.2021","11.820,5","12.049,5","12.077,0","11.780,0","137,60K","-1,89%"
"30.09.2021","12.048,0","11.689,0","12.049,0","11.525,0","176,42K","3,02%"
"29.09.2021","11.694,5","11.882,0","12.088,0","11.651,0","159,06K","-1,58%"
"28.09.2021","11.882,0","12.000,0","12.029,5","11.860,0","133,08K","-1,64%"
"27.09.2021","12.080,0","12.370,0","12.410,0","12.040,0","164,09K","-2,11%"
"24.09.2021","12.340,5","12.685,0","12.685,0","12.310,0","111,84K","-1,92%"
"23.09.2021","12.582,5","12.710,0","12.795,5","12.443,0","135,20K","-1,20%"
"22.09.2021","12.735,5","12.750,0","12.875,0","12.678,0","97,91K","-0,20%"
"21.09.2021","12.760,5","12.798,5","12.838,5","12.614,0","124,68K","-0,93%"
"20.09.2021","12.880,0","12.545,5","13.000,0","12.492,0","317,45K","2,67%"
"17.09.2021","12.545,5","12.500,0","12.772,5","12.370,0","247,67K","0,97%"
"16.09.2021","12.425,0","12.600,0","12.624,5","12.265,5","223,30K","-1,63%"
"15.09.2021","12.630,5","12.910,0","12.949,5","12.601,0","160,47K","-2,13%"
"14.09.2021","12.905,0","13.000,0","13.000,0","12.775,0","173,19K","-0,64%"
"13.09.2021","12.988,0","13.162,0","13.175,5","12.905,5","142,84K","-1,32%"
"10.09.2021","13.162,0","13.350,0","13.364,5","13.121,5","85,82K","-1,00%"
"09.09.2021","13.295,5","13.320,0","13.544,0","13.175,5","115,22K","0,09%"
"08.09.2021","13.283,0","13.325,0","13.460,0","13.167,5","155,77K","-0,35%"
"07.09.2021","13.330,0","13.450,0","13.475,5","13.320,5","83,11K","-1,39%"
"06.09.2021","13.518,0","13.600,0","13.658,5","13.389,0","61,98K","-0,48%"
"03.09.2021","13.583,0","13.373,5","13.623,5","13.223,0","159,86K","2,04%"
"02.09.2021","13.311,0","13.261,5","13.412,5","13.191,0","165,14K","0,40%"
"01.09.2021","13.258,0","13.270,0","13.310,0","13.110,0","151,54K","-0,01%"
"31.08.2021","13.259,5","13.482,0","13.490,0","13.082,5","237,09K","-1,47%"
"30.08.2021","13.458,0","13.536,0","13.550,0","13.431,5","49,91K","-0,52%"
"27.08.2021","13.529,0","13.486,0","13.535,0","13.360,0","74,85K","0,49%"
"26.08.2021","13.463,5","13.556,0","13.596,5","13.380,0","71,78K","-0,75%"
"25.08.2021","13.565,5","13.630,0","13.667,0","13.540,0","60,43K","-1,05%"
"24.08.2021","13.710,0","13.776,5","13.837,0","13.595,0","77,43K","-0,13%"
"23.08.2021","13.728,5","13.549,0","13.753,0","13.422,5","65,73K","1,87%"
"20.08.2021","13.476,5","13.659,0","13.749,5","13.442,5","99,10K","-0,74%"
"19.08.2021","13.577,5","13.400,5","13.749,5","13.379,5","151,94K","0,96%"
"18.08.2021","13.448,5","13.543,5","13.624,0","13.401,0","81,66K","-0,83%"
"17.08.2021","13.561,0","13.380,0","13.610,0","13.355,0","148,43K","1,35%"
"16.08.2021","13.380,0","13.422,0","13.482,5","13.366,5","88,07K","-0,83%"
"13.08.2021","13.492,5","13.487,0","13.500,0","13.410,0","70,03K","0,45%"
