"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"16.05.2024","83,27","83,03","83,78","82,31","305,71K","0,63%"
"15.05.2024","82,75","82,76","83,07","81,05","385,98K","0,45%"
"14.05.2024","82,38","83,41","83,62","82,10","333,57K","-1,18%"
"13.05.2024","83,36","82,78","83,84","82,26","331,78K","0,69%"
"10.05.2024","82,79","84,21","84,53","82,70","311,45K","-1,30%"
"09.05.2024","83,88","83,79","84,33","83,45","309,45K","0,36%"
"08.05.2024","83,58","83,02","83,82","81,71","395,43K","0,51%"
"07.05.2024","83,16","83,72","83,88","82,41","365,21K","-0,20%"
"06.05.2024","83,33","82,99","83,83","82,77","222,39K","0,45%"
"03.05.2024","82,96","83,90","84,39","82,78","335,57K","-0,85%"
"02.05.2024","83,67","83,59","84,44","83,05","392,64K","0,28%"
"01.05.2024","83,44","85,80","85,89","83,29","482,83K","-5,03%"
"30.04.2024","87,86","88,41","88,79","87,46","14,19K","-0,61%"
"29.04.2024","88,40","89,22","89,29","88,11","99,95K","-1,23%"
"26.04.2024","89,50","89,23","89,83","88,78","113,70K","0,55%"
"25.04.2024","89,01","87,89","89,31","87,31","241,35K","1,12%"
"24.04.2024","88,02","88,45","88,86","87,65","241,64K","-0,45%"
"23.04.2024","88,42","87,20","88,51","86,03","341,78K","1,63%"
"22.04.2024","87,00","87,07","87,26","85,79","372,13K","-0,33%"
"19.04.2024","87,29","87,04","90,75","86,19","499,71K","0,21%"
"18.04.2024","87,11","87,42","87,80","86,09","433,24K","-0,21%"
"17.04.2024","87,29","90,11","90,17","87,13","462,93K","-3,03%"
"16.04.2024","90,02","90,43","90,84","89,41","323,52K","-0,09%"
"15.04.2024","90,10","90,95","91,05","88,73","410,36K","-0,39%"
"12.04.2024","90,45","90,13","92,18","90,01","401,22K","0,79%"
"11.04.2024","89,74","90,52","90,92","89,38","377,53K","-0,82%"
"10.04.2024","90,48","89,55","90,71","88,83","371,23K","1,19%"
"09.04.2024","89,42","90,63","90,94","89,25","346,43K","-1,06%"
"08.04.2024","90,38","90,09","91,10","88,78","392,34K","-0,87%"
"05.04.2024","91,17","91,21","91,91","90,57","390,78K","0,57%"
"04.04.2024","90,65","89,48","91,30","88,72","390,95K","1,45%"
"03.04.2024","89,35","89,22","89,99","88,67","367,37K","0,48%"
"02.04.2024","88,92","87,62","89,32","87,62","427,94K","1,72%"
"01.04.2024","87,42","86,98","87,98","86,40","274,96K","-0,07%"
"28.03.2024","87,48","86,41","87,52","86,30","18,69K","1,61%"
"27.03.2024","86,09","85,86","86,39","85,17","96,51K","-0,19%"
"26.03.2024","86,25","86,81","87,06","85,80","126,82K","-0,58%"
"25.03.2024","86,75","85,50","87,17","85,40","175,00K","1,55%"
"22.03.2024","85,43","85,66","86,15","85,11","168,35K","-0,41%"
"21.03.2024","85,78","86,24","86,64","85,06","271,87K","-0,20%"
"20.03.2024","85,95","87,15","87,35","85,59","386,30K","-1,64%"
"19.03.2024","87,38","86,94","87,70","86,48","367,42K","0,56%"
"18.03.2024","86,89","85,32","87,18","85,25","390,07K","1,82%"
"15.03.2024","85,34","85,15","85,55","84,60","287,01K","-0,09%"
"14.03.2024","85,42","84,04","85,69","83,98","383,73K","1,65%"
"13.03.2024","84,03","82,45","84,24","81,96","391,69K","2,58%"
"12.03.2024","81,92","82,45","83,01","81,69","320,25K","-0,35%"
"11.03.2024","82,21","82,00","82,75","81,08","347,33K","0,16%"
"08.03.2024","82,08","83,18","83,84","81,71","320,30K","-1,06%"
"07.03.2024","82,96","82,92","83,53","82,07","374,57K","0,00%"
"06.03.2024","82,96","82,01","84,05","81,85","372,05K","1,12%"
"05.03.2024","82,04","82,74","83,14","81,72","450,40K","-0,92%"
"04.03.2024","82,80","83,50","84,08","82,57","369,83K","-0,90%"
"01.03.2024","83,55","82,07","84,34","81,81","402,47K","-0,08%"
"29.02.2024","83,62","83,23","83,90","83,05","16,34K","-0,07%"
"28.02.2024","83,68","83,30","84,31","82,60","107,85K","0,04%"
"27.02.2024","83,65","82,64","83,70","82,10","79,81K","1,36%"
"26.02.2024","82,53","81,41","83,07","81,00","180,34K","1,11%"
"23.02.2024","81,62","83,39","83,48","81,43","226,40K","-2,45%"
"22.02.2024","83,67","83,20","83,96","82,33","275,28K","0,77%"
"21.02.2024","83,03","82,50","83,17","81,66","305,18K","0,84%"
"20.02.2024","82,34","83,24","83,63","82,05","297,03K","-1,46%"
"19.02.2024","83,56","83,28","83,60","82,55","185,06K","0,11%"
"16.02.2024","83,47","82,79","83,66","81,89","337,06K","0,74%"
"15.02.2024","82,86","81,42","83,25","80,72","330,45K","1,54%"
"14.02.2024","81,60","82,60","83,60","81,39","344,36K","-1,41%"
"13.02.2024","82,77","82,00","83,24","81,96","331,80K","0,94%"
"12.02.2024","82,00","81,94","82,19","80,77","246,24K","-0,23%"
"09.02.2024","82,19","81,72","82,45","81,21","315,32K","0,69%"
"08.02.2024","81,63","79,30","81,90","79,03","436,50K","3,06%"
"07.02.2024","79,21","78,70","79,50","78,49","291,68K","0,79%"
"06.02.2024","78,59","77,95","79,08","77,63","305,61K","0,77%"
"05.02.2024","77,99","77,90","78,33","76,62","293,37K","0,85%"
"02.02.2024","77,33","79,15","79,44","76,85","411,75K","-1,74%"
"01.02.2024","78,70","80,57","81,55","78,57","525,77K","-3,68%"
"31.01.2024","81,71","82,94","82,94","81,59","14,38K","-1,40%"
"30.01.2024","82,87","82,62","83,30","81,34","89,31K","0,57%"
"29.01.2024","82,40","84,13","84,80","82,03","129,91K","-1,38%"
"26.01.2024","83,55","82,44","83,81","81,31","240,25K","1,36%"
"25.01.2024","82,43","80,31","82,57","80,06","248,18K","2,99%"
"24.01.2024","80,04","79,56","80,73","79,05","230,75K","0,62%"
"23.01.2024","79,55","79,92","80,43","78,70","331,10K","-0,64%"
"22.01.2024","80,06","78,89","80,55","77,81","319,71K","1,91%"
"19.01.2024","78,56","79,10","79,73","78,32","282,31K","-0,68%"
"18.01.2024","79,10","78,15","79,30","77,33","325,29K","1,57%"
"17.01.2024","77,88","77,77","78,19","76,50","355,40K","-0,52%"
"16.01.2024","78,29","78,43","79,40","77,60","298,55K","0,18%"
"15.01.2024","78,15","78,14","78,90","76,85","177,69K","-0,18%"
"12.01.2024","78,29","78,75","80,75","77,96","401,34K","1,14%"
"11.01.2024","77,41","76,70","79,10","76,66","396,77K","0,79%"
"10.01.2024","76,80","77,48","78,73","76,38","353,70K","-1,02%"
"09.01.2024","77,59","76,30","78,19","75,95","346,79K","1,93%"
"08.01.2024","76,12","78,70","78,95","75,26","342,63K","-3,35%"
"05.01.2024","78,76","77,71","79,26","77,66","291,00K","1,51%"
"04.01.2024","77,59","78,56","79,41","76,50","356,65K","-0,84%"
"03.01.2024","78,25","76,06","78,67","74,79","361,77K","3,11%"
"02.01.2024","75,89","77,39","79,06","75,60","338,35K","-1,49%"
"29.12.2023","77,04","77,38","77,98","76,73","192,95K","-1,72%"
"28.12.2023","78,39","79,80","79,95","78,25","18,78K","-1,58%"
"27.12.2023","79,65","80,79","81,33","79,29","70,39K","-1,75%"
"26.12.2023","81,07","79,04","81,72","78,76","59,74K","2,53%"
"22.12.2023","79,07","79,35","80,37","78,88","119,19K","-0,40%"
