"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"19.10.2021","1.892,20","1.891,20","1.900,00","1.875,00","973,96K","-0,25%"
"18.10.2021","1.897,00","1.901,00","1.906,60","1.867,20","1,18M","-0,45%"
"15.10.2021","1.905,60","1.903,00","1.919,00","1.894,20","1,07M","0,39%"
"14.10.2021","1.898,20","1.914,00","1.928,40","1.891,20","1,31M","-0,46%"
"13.10.2021","1.907,00","1.895,80","1.910,00","1.837,00","2,23M","0,50%"
"12.10.2021","1.897,60","1.898,00","1.915,00","1.896,20","761,23K","-0,39%"
"11.10.2021","1.905,00","1.908,40","1.923,40","1.897,20","1,12M","-0,07%"
"08.10.2021","1.906,40","1.896,00","1.947,20","1.886,00","1,38M","-0,49%"
"07.10.2021","1.915,80","1.939,80","1.944,60","1.885,20","1,97M","-0,76%"
"06.10.2021","1.930,40","1.992,00","2.003,80","1.908,80","3,25M","-3,07%"
"05.10.2021","1.991,60","1.957,60","1.992,00","1.940,20","2,20M","1,98%"
"04.10.2021","1.953,00","1.934,60","1.969,00","1.934,60","2,06M","1,10%"
"01.10.2021","1.931,80","1.917,00","1.941,20","1.903,60","1,67M","0,56%"
"30.09.2021","1.921,00","1.870,20","1.927,60","1.865,20","2,86M","3,22%"
"29.09.2021","1.861,00","1.862,00","1.875,00","1.836,00","2,05M","0,37%"
"28.09.2021","1.854,20","1.883,20","1.888,00","1.826,60","3,79M","-0,69%"
"27.09.2021","1.867,00","1.930,00","1.930,00","1.837,00","3,37M","-0,93%"
"24.09.2021","1.884,60","1.854,80","1.890,80","1.791,60","7,54M","0,83%"
"23.09.2021","1.869,00","1.918,00","1.940,60","1.853,20","2,11M","-2,33%"
"22.09.2021","1.913,60","1.846,00","1.920,00","1.841,40","1,74M","4,17%"
"21.09.2021","1.837,00","1.859,80","1.865,40","1.825,00","1,53M","-0,16%"
"20.09.2021","1.840,00","1.840,00","1.863,20","1.804,00","1,82M","-0,54%"
"17.09.2021","1.850,00","1.900,00","1.929,20","1.843,40","2,67M","-2,66%"
"16.09.2021","1.900,60","1.920,00","1.924,80","1.871,00","2,67M","-1,26%"
"15.09.2021","1.924,80","1.957,20","1.965,60","1.903,60","2,46M","-1,66%"
"14.09.2021","1.957,20","1.996,00","2.025,80","1.946,00","2,74M","-1,80%"
"13.09.2021","1.993,00","1.918,80","1.994,80","1.905,00","1,80M","4,18%"
"10.09.2021","1.913,00","1.905,00","1.933,00","1.898,00","1,22M","1,16%"
"09.09.2021","1.891,00","1.922,40","1.954,80","1.890,00","2,25M","-1,72%"
"08.09.2021","1.924,00","1.956,00","1.964,00","1.911,40","2,00M","-1,43%"
"07.09.2021","1.952,00","1.862,00","1.960,20","1.859,00","2,57M","5,30%"
"06.09.2021","1.853,80","1.836,40","1.864,80","1.836,40","934,56K","0,73%"
"03.09.2021","1.840,40","1.839,00","1.865,00","1.815,00","1,38M","0,05%"
"02.09.2021","1.839,40","1.815,00","1.856,00","1.788,60","2,18M","1,88%"
"01.09.2021","1.805,40","1.731,00","1.805,40","1.731,00","2,08M","4,65%"
"31.08.2021","1.725,20","1.750,00","1.755,20","1.715,20","1,90M","-1,17%"
"30.08.2021","1.745,60","1.725,00","1.762,00","1.721,40","1,20M","1,26%"
"27.08.2021","1.723,80","1.688,00","1.723,80","1.681,20","1,57M","2,31%"
"26.08.2021","1.684,80","1.705,40","1.720,60","1.675,80","1,16M","-1,53%"
"25.08.2021","1.711,00","1.731,00","1.741,40","1.702,60","1,18M","-1,36%"
"24.08.2021","1.734,60","1.756,00","1.759,80","1.725,00","1,23M","-1,14%"
"23.08.2021","1.754,60","1.745,00","1.758,80","1.733,20","1,01M","1,25%"
"20.08.2021","1.733,00","1.773,00","1.774,20","1.705,60","1,48M","-1,74%"
"19.08.2021","1.763,60","1.773,00","1.781,40","1.727,60","2,51M","-0,99%"
"18.08.2021","1.781,20","1.809,20","1.815,40","1.770,00","1,51M","-0,95%"
"17.08.2021","1.798,20","1.778,60","1.813,80","1.761,40","1,74M","1,40%"
"16.08.2021","1.773,40","1.722,80","1.795,00","1.718,00","1,53M","2,52%"
"13.08.2021","1.729,80","1.733,60","1.747,80","1.714,60","753,19K","-0,17%"
"12.08.2021","1.732,80","1.709,00","1.737,80","1.706,20","865,48K","1,57%"
"11.08.2021","1.706,00","1.720,00","1.729,00","1.695,40","1,06M","-0,40%"
"10.08.2021","1.712,80","1.675,00","1.716,00","1.673,80","1,29M","2,56%"
"09.08.2021","1.670,00","1.660,00","1.694,20","1.655,60","1,45M","0,14%"
"06.08.2021","1.667,60","1.686,40","1.704,80","1.664,80","1,55M","-1,11%"
"05.08.2021","1.686,40","1.640,20","1.686,60","1.640,20","875,44K","2,31%"
"04.08.2021","1.648,40","1.656,80","1.665,80","1.638,60","999,16K","-0,70%"
"03.08.2021","1.660,00","1.633,80","1.660,00","1.624,60","1,20M","2,10%"
"02.08.2021","1.625,80","1.639,80","1.663,40","1.610,00","1,78M","-0,49%"
"30.07.2021","1.633,80","1.634,80","1.641,60","1.619,20","1,07M","-0,39%"
"29.07.2021","1.640,20","1.609,20","1.645,20","1.606,80","1,37M","2,22%"
"28.07.2021","1.604,60","1.551,80","1.605,60","1.551,20","1,60M","3,23%"
"27.07.2021","1.554,40","1.565,80","1.585,00","1.546,40","1,27M","-0,74%"
"26.07.2021","1.566,00","1.534,40","1.566,80","1.524,00","685,87K","1,90%"
"23.07.2021","1.536,80","1.551,00","1.560,80","1.520,00","956,64K","-0,95%"
"22.07.2021","1.551,60","1.545,60","1.573,80","1.529,20","1,59M","0,74%"
"21.07.2021","1.540,20","1.529,00","1.544,00","1.511,00","873,36K","1,08%"
"20.07.2021","1.523,80","1.520,20","1.535,00","1.497,60","1,53M","0,55%"
"19.07.2021","1.515,40","1.534,80","1.542,40","1.506,20","1,12M","-1,41%"
"16.07.2021","1.537,00","1.555,00","1.582,40","1.534,60","1,33M","-1,23%"
"15.07.2021","1.556,20","1.594,00","1.594,00","1.546,80","1,10M","-1,94%"
"14.07.2021","1.587,00","1.609,00","1.617,80","1.587,00","963,45K","-1,12%"
"13.07.2021","1.605,00","1.618,40","1.620,60","1.590,80","715,96K","-0,61%"
"12.07.2021","1.614,80","1.610,60","1.631,80","1.596,20","983,05K","0,15%"
"09.07.2021","1.612,40","1.635,00","1.642,00","1.607,00","1,20M","-1,60%"
"08.07.2021","1.638,60","1.637,00","1.649,00","1.614,20","1,02M","-0,09%"
"07.07.2021","1.640,00","1.650,00","1.686,00","1.622,00","1,35M","-0,67%"
"06.07.2021","1.651,00","1.682,00","1.709,60","1.647,60","1,90M","-1,80%"
"05.07.2021","1.681,20","1.659,60","1.688,00","1.643,00","743,45K","1,46%"
"02.07.2021","1.657,00","1.649,80","1.680,00","1.637,40","1,40M","-0,05%"
"01.07.2021","1.657,80","1.610,00","1.676,80","1.605,60","3,06M","3,10%"
"30.06.2021","1.608,00","1.530,00","1.612,40","1.518,60","2,11M","5,22%"
"29.06.2021","1.528,20","1.537,20","1.547,60","1.510,60","1,09M","-1,10%"
"28.06.2021","1.545,20","1.550,00","1.564,40","1.535,80","1,11M","-0,44%"
"25.06.2021","1.552,00","1.512,00","1.554,80","1.503,60","1,78M","3,19%"
"24.06.2021","1.504,00","1.536,40","1.547,80","1.482,20","1,11M","-2,17%"
"23.06.2021","1.537,40","1.560,00","1.570,00","1.536,00","982,25K","-1,12%"
"22.06.2021","1.554,80","1.577,20","1.577,40","1.536,20","872,48K","-0,94%"
"21.06.2021","1.569,60","1.556,40","1.578,60","1.545,20","846,55K","0,91%"
"18.06.2021","1.555,40","1.559,00","1.569,00","1.525,40","2,53M","-0,23%"
"17.06.2021","1.559,00","1.576,00","1.604,80","1.557,00","1,59M","-1,04%"
"16.06.2021","1.575,40","1.560,00","1.597,60","1.553,20","1,42M","0,88%"
"15.06.2021","1.561,60","1.579,60","1.579,60","1.544,80","1,03M","-0,86%"
"14.06.2021","1.575,20","1.551,00","1.581,80","1.551,00","674,65K","1,59%"
"11.06.2021","1.550,60","1.571,00","1.582,80","1.543,00","1,39M","-1,13%"
"10.06.2021","1.568,40","1.619,80","1.619,80","1.565,40","1,64M","-3,17%"
"09.06.2021","1.619,80","1.588,40","1.621,40","1.584,00","1,24M","2,30%"
"08.06.2021","1.583,40","1.561,00","1.598,00","1.559,00","1,14M","0,92%"
"07.06.2021","1.569,00","1.574,80","1.582,20","1.560,20","849,79K","-0,49%"
"04.06.2021","1.576,80","1.553,60","1.586,60","1.541,20","1,72M","1,66%"
"03.06.2021","1.551,00","1.557,00","1.577,00","1.520,40","1,82M","-0,12%"
"02.06.2021","1.552,80","1.493,40","1.553,80","1.487,20","1,99M","4,14%"
"01.06.2021","1.491,00","1.455,00","1.501,20","1.449,40","1,89M","3,00%"
"31.05.2021","1.447,60","1.456,00","1.464,80","1.446,00","372,84K","-0,58%"
"28.05.2021","1.456,00","1.468,00","1.472,00","1.445,20","1,27M","-0,68%"
"27.05.2021","1.466,00","1.424,80","1.466,40","1.410,20","2,18M","3,15%"
"26.05.2021","1.421,20","1.410,20","1.424,00","1.408,60","1,02M","1,17%"
"25.05.2021","1.404,80","1.406,00","1.416,60","1.395,00","796,09K","0,16%"
"24.05.2021","1.402,60","1.408,00","1.418,00","1.394,00","711,69K","-0,07%"
"21.05.2021","1.403,60","1.380,00","1.411,80","1.368,80","1,31M","2,08%"
"20.05.2021","1.375,00","1.395,00","1.397,80","1.363,20","1,10M","-1,29%"
"19.05.2021","1.393,00","1.402,20","1.416,60","1.379,00","1,65M","-0,66%"
"18.05.2021","1.402,20","1.400,00","1.425,80","1.394,20","2,22M","0,65%"
"17.05.2021","1.393,20","1.378,00","1.394,00","1.357,20","1,22M","1,46%"
"14.05.2021","1.373,20","1.394,00","1.397,20","1.361,60","991,09K","-1,45%"
"13.05.2021","1.393,40","1.383,60","1.402,60","1.380,60","973,89K","0,29%"
"12.05.2021","1.389,40","1.406,20","1.407,80","1.386,20","1,29M","-1,25%"
"11.05.2021","1.407,00","1.405,20","1.414,60","1.391,00","983,67K","-0,50%"
"10.05.2021","1.414,00","1.420,80","1.423,60","1.391,00","1,12M","-0,39%"
"07.05.2021","1.419,60","1.416,60","1.424,00","1.398,00","1,07M","0,61%"
"06.05.2021","1.411,00","1.407,00","1.418,00","1.398,00","1,14M","-0,54%"
"05.05.2021","1.418,60","1.409,00","1.428,80","1.405,20","1,89M","0,88%"
"04.05.2021","1.406,20","1.363,00","1.408,60","1.363,00","1,95M","3,55%"
"30.04.2021","1.358,00","1.404,80","1.408,00","1.353,20","1,59M","-3,07%"
"29.04.2021","1.401,00","1.405,00","1.419,00","1.381,80","1,46M","0,37%"
"28.04.2021","1.395,80","1.410,00","1.411,00","1.376,00","1,30M","-0,75%"
"27.04.2021","1.406,40","1.413,40","1.427,80","1.400,60","1,38M","-0,17%"
"26.04.2021","1.408,80","1.428,60","1.433,00","1.402,40","1,27M","-1,29%"
"23.04.2021","1.427,20","1.449,40","1.453,00","1.419,20","941,92K","-1,14%"
"22.04.2021","1.443,60","1.430,80","1.450,00","1.411,40","1,26M","0,89%"
"21.04.2021","1.430,80","1.420,00","1.435,00","1.412,00","1,03M","0,52%"
"20.04.2021","1.423,40","1.438,00","1.447,60","1.410,20","1,23M","-0,53%"
"19.04.2021","1.431,00","1.469,80","1.472,00","1.422,60","933,75K","-1,81%"
"16.04.2021","1.457,40","1.455,00","1.461,40","1.442,00","847,96K","0,68%"
"15.04.2021","1.447,60","1.440,40","1.472,00","1.437,60","1,10M","-0,63%"
"14.04.2021","1.456,80","1.465,00","1.479,00","1.432,80","1,20M","0,39%"
"13.04.2021","1.451,20","1.444,00","1.470,00","1.425,00","859,75K","0,60%"
"12.04.2021","1.442,60","1.427,20","1.454,60","1.408,00","1,22M","0,92%"
"09.04.2021","1.429,40","1.446,00","1.446,00","1.418,00","732,13K","-1,08%"
"08.04.2021","1.445,00","1.465,00","1.477,00","1.431,20","987,53K","-1,19%"
"07.04.2021","1.462,40","1.430,80","1.474,60","1.413,60","1,63M","2,70%"
"06.04.2021","1.424,00","1.464,20","1.471,80","1.422,40","1,49M","-2,44%"
"05.04.2021","1.459,60","1.480,00","1.480,20","1.445,40","828,00K","-1,68%"
"02.04.2021","1.484,60","1.494,00","1.499,80","1.468,20","403,73K","-0,30%"
"01.04.2021","1.489,00","1.487,00","1.526,80","1.466,80","1,29M","0,05%"
"31.03.2021","1.488,20","1.494,80","1.508,40","1.481,20","976,50K","0,28%"
"30.03.2021","1.484,00","1.497,00","1.528,60","1.476,80","1,44M","-0,91%"
"29.03.2021","1.497,60","1.506,80","1.524,60","1.481,20","1,09M","-1,38%"
"26.03.2021","1.518,60","1.502,00","1.524,00","1.485,00","1,33M","1,73%"
"25.03.2021","1.492,80","1.497,00","1.516,80","1.466,00","1,14M","-0,55%"
"24.03.2021","1.501,00","1.466,00","1.526,00","1.453,20","1,42M","2,50%"
"23.03.2021","1.464,40","1.427,00","1.480,80","1.417,00","2,12M","2,08%"
"22.03.2021","1.434,60","1.425,40","1.450,60","1.420,20","1,60M","0,48%"
"19.03.2021","1.427,80","1.442,00","1.464,40","1.410,60","3,00M","-1,05%"
"18.03.2021","1.443,00","1.498,00","1.510,00","1.438,00","2,46M","-3,39%"
"17.03.2021","1.493,60","1.540,00","1.550,00","1.470,00","3,09M","-3,03%"
"16.03.2021","1.540,20","1.559,20","1.559,80","1.528,80","1,50M","-1,18%"
"15.03.2021","1.558,60","1.530,20","1.563,00","1.524,20","2,14M","1,74%"
"12.03.2021","1.532,00","1.490,40","1.535,20","1.480,00","1,97M","2,79%"
"11.03.2021","1.490,40","1.472,00","1.499,20","1.465,80","1,34M","1,58%"
"10.03.2021","1.467,20","1.454,80","1.483,00","1.440,00","2,03M","0,53%"
"09.03.2021","1.459,40","1.404,00","1.471,00","1.398,20","2,57M","4,62%"
"05.03.2021","1.395,00","1.307,00","1.407,80","1.303,00","3,67M","7,56%"
"04.03.2021","1.297,00","1.323,80","1.336,60","1.281,80","2,02M","-1,65%"
"03.03.2021","1.318,80","1.323,80","1.352,20","1.307,00","1,42M","-0,02%"
"02.03.2021","1.319,00","1.294,00","1.324,00","1.288,60","1,16M","1,57%"
"01.03.2021","1.298,60","1.291,00","1.304,20","1.280,20","995,33K","1,77%"
"26.02.2021","1.276,00","1.289,00","1.294,00","1.268,00","1,67M","-1,35%"
"25.02.2021","1.293,40","1.323,00","1.336,00","1.288,00","1,92M","-2,24%"
"24.02.2021","1.323,00","1.344,00","1.344,00","1.295,80","2,23M","-1,17%"
"22.02.2021","1.338,60","1.363,00","1.368,20","1.326,40","1,05M","-1,79%"
"20.02.2021","1.363,00","1.368,00","1.368,00","1.349,40","96,46K","0,00%"
"19.02.2021","1.363,00","1.330,00","1.369,40","1.317,40","1,69M","2,45%"
"18.02.2021","1.330,40","1.380,00","1.380,20","1.330,00","1,24M","-3,03%"
"17.02.2021","1.372,00","1.399,00","1.408,20","1.343,20","2,65M","-1,93%"
"16.02.2021","1.399,00","1.410,00","1.425,00","1.382,80","1,56M","-0,77%"
"15.02.2021","1.409,80","1.385,00","1.410,00","1.377,40","2,02M","2,91%"
"12.02.2021","1.370,00","1.329,80","1.380,00","1.309,00","1,36M","3,21%"
"11.02.2021","1.327,40","1.346,00","1.359,80","1.326,00","1,00M","-1,46%"
"10.02.2021","1.347,00","1.372,20","1.385,00","1.334,60","1,77M","-2,25%"
"09.02.2021","1.378,00","1.402,00","1.413,60","1.364,80","1,86M","-1,56%"
"08.02.2021","1.399,80","1.381,00","1.403,60","1.375,20","1,31M","1,57%"
"05.02.2021","1.378,20","1.341,20","1.381,00","1.340,00","1,43M","2,90%"
"04.02.2021","1.339,40","1.335,00","1.351,40","1.323,00","1,16M","0,19%"
"03.02.2021","1.336,80","1.340,00","1.353,40","1.325,00","1,06M","0,06%"
"02.02.2021","1.336,00","1.306,00","1.357,00","1.306,00","2,33M","2,55%"
"01.02.2021","1.302,80","1.280,00","1.306,00","1.260,00","1,52M","2,84%"
"29.01.2021","1.266,80","1.320,60","1.321,80","1.263,40","2,58M","-4,39%"
"28.01.2021","1.325,00","1.330,00","1.353,80","1.317,20","1,15M","-1,18%"
"27.01.2021","1.340,80","1.373,80","1.379,40","1.333,20","1,34M","-2,40%"
"26.01.2021","1.373,80","1.364,00","1.382,80","1.356,40","698,67K","0,06%"
"25.01.2021","1.373,00","1.364,80","1.388,00","1.356,60","1,40M","1,02%"
"22.01.2021","1.359,20","1.347,60","1.367,00","1.323,60","1,49M","0,53%"
"21.01.2021","1.352,00","1.396,00","1.396,00","1.341,00","1,52M","-2,64%"
"20.01.2021","1.388,60","1.384,00","1.407,20","1.377,20","1,03M","0,83%"
"19.01.2021","1.377,20","1.398,00","1.403,20","1.370,00","1,03M","-0,95%"
"18.01.2021","1.390,40","1.374,00","1.412,80","1.353,00","1,73M","1,06%"
"15.01.2021","1.375,80","1.430,80","1.439,20","1.370,20","2,32M","-4,33%"
"14.01.2021","1.438,00","1.422,00","1.459,00","1.415,00","1,56M","0,87%"
"13.01.2021","1.425,60","1.410,00","1.430,00","1.397,20","1,30M","1,76%"
"12.01.2021","1.401,00","1.414,80","1.422,20","1.387,80","1,59M","-0,31%"
"11.01.2021","1.405,40","1.375,20","1.434,40","1.361,00","2,46M","1,90%"
"08.01.2021","1.379,20","1.314,20","1.380,00","1.313,80","2,74M","5,99%"
"06.01.2021","1.301,20","1.282,80","1.308,60","1.273,00","1,61M","1,07%"
"05.01.2021","1.287,40","1.253,00","1.291,00","1.240,60","1,16M","2,96%"
"04.01.2021","1.250,40","1.258,80","1.273,60","1.210,20","2,01M","-0,87%"
